NUMELEVE,FRAN4,CPBIS,CE1BIS,CE2BIS,CM1BIS,CM2BIS,MATH4,ECOLE2,CLASSE2,COURS2,RDBLT2,FRAN3,MATH3,MOIS,ANNEE,FRAT,PREEL,CSPP,CSPM,FILLE,ANCENS2,NBEL2,NBCOURS2,arti,sup,inter,empl,ouvr,autr,cmult,cmultnomb,mfran3,mmath3,msup,mouvr,stdfran3,stdmath3
103,0.858532134,0,0,0,1,0,1.215113132,3,5,4,0,1.041418783,0.654428144,11,88,1,3,4,5,0,34,26,2,0,0,1,0,0,0,1,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
105,-1.578552301,0,0,0,0,1,-1.057042271,3,6,5,1,-2.129445476,-2.361601301,6,86,3,3,4,5,0,20,24,1,0,0,1,0,0,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
106,-1.290247833,0,0,0,0,1,-0.692053103,3,6,5,0,-1.869191719,-2.361601301,8,87,7,3,2,8,0,20,24,1,1,0,0,0,0,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
107,0.387613596,0,0,0,0,1,0.481468474,3,6,5,0,-0.920189007,-0.239402426,11,87,1,3,5,5,0,20,24,1,0,0,0,1,0,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
108,0.028221083,0,0,0,0,1,1.132621392,3,6,5,0,-0.176956887,-0.239402426,9,87,2,3,2,8,1,20,24,1,1,0,0,0,0,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
109,-0.097978208,0,0,0,1,0,-0.750711988,3,5,4,0,-0.310161077,-0.101001452,4,88,2,3,5,4,0,34,26,2,0,0,0,1,0,0,1,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
110,0.722221563,0,0,0,1,0,-0.204899973,3,5,4,0,0.302310395,-0.423059921,6,88,1,3,6,6,0,34,26,2,0,0,0,0,1,0,1,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
111,-1.290247833,0,0,0,0,1,-0.692053103,3,6,5,0,-0.837539475,-0.977961066,8,87,1,3,6,8,0,20,24,1,0,0,0,0,1,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
112,-0.504003508,0,0,0,0,1,-0.610508974,3,6,5,0,-0.165551998,-0.400701384,5,87,3,3,3,3,1,20,24,1,0,1,0,0,0,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
113,1.051481461,0,0,0,1,0,0.730880711,3,5,4,0,-0.122035786,-1.040096577,9,88,2,3,3,4,1,34,26,2,0,1,0,0,0,0,1,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
114,0.278197182,0,0,0,0,1,0.18569662,3,6,5,0,-0.278867635,-0.239402426,12,87,1,3,6,6,0,20,24,1,0,0,0,0,1,0,0,0,-0.536188105,-0.588956786,0.076923077,0.307692308,1.063124184,0.916859928
115,0.551651002,0,0,0,0,1,-0.359960405,3,6,5,0,0.525064656,0.427180717,1,87,1,3,6,4,0,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
121,1.778260298,0,0,0,0,1,2.184350671,3,6,5,0,1.561539895,2.254435455,4,87,2,4,6,5,1,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
122,0.808073296,0,0,0,0,1,0.481468474,3,6,5,0,0.110722416,-0.239402426,11,87,2,3,2,8,1,20,24,1,1,0,0,0,0,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
125,-0.705226908,0,0,0,0,1,0.481468474,3,6,5,1,-0.520770285,-0.342701073,2,86,3,4,6,5,0,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
126,0.808073296,0,0,0,0,1,0.481468474,3,6,5,1,-0.520770285,-0.239402426,1,86,2,3,4,4,1,20,24,1,0,0,1,0,0,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
128,0.808073296,0,0,0,0,1,1.32506899,3,6,5,0,0.341761338,-0.239402426,4,87,2,1,3,3,1,20,24,1,0,1,0,0,0,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
129,0.551651002,0,0,0,0,1,0.668308921,3,6,5,1,-0.837539475,-0.673113446,1,86,2,,5,5,0,20,24,1,0,0,0,1,0,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
133,0.133964884,0,0,0,0,1,0.18569662,3,6,5,0,0.207478584,-0.977961066,12,87,3,,2,2,1,20,24,1,1,0,0,0,0,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
134,1.009947406,0,0,0,0,1,0.966010111,3,6,5,0,1.084225693,1.069434257,6,87,2,4,6,5,1,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
135,0.133964884,0,0,0,0,1,1.845958909,3,6,5,0,0.772800151,1.069434257,8,87,1,3,6,5,0,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
138,-0.377484914,0,0,0,0,1,1.32506899,3,6,5,0,0.677756067,0.427180717,12,87,1,3,6,8,0,20,24,1,0,0,0,0,1,0,0,0,0.30929716,0.230516595,0.076923077,0.384615385,0.728689904,0.940700933
141,-0.478534017,0,0,1,0,0,-0.778482314,4,7,3,0,-0.420312616,0.320976021,3,90,2,2,5,5,0,28,22,3,0,0,0,1,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
142,-0.457571363,0,0,1,0,0,-0.665949791,4,7,3,0,-0.68014655,0.097246786,5,89,2,3,6,8,0,28,22,3,0,0,0,0,1,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
143,0.094199993,0,1,0,0,0,-0.288436417,4,7,2,0,0.461612994,-0.05417538,4,90,2,2,6,3,0,28,22,3,0,0,0,0,1,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
146,0.325463436,0,1,0,0,0,0.76837121,4,7,2,0,2.062093521,1.120481775,6,90,2,3,4,4,0,28,22,3,0,0,1,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
148,0.325463436,0,1,0,0,0,-0.16465017,4,7,2,0,1.111530575,1.120481775,2,90,0,3,4,8,0,28,22,3,0,0,1,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
149,1.112279592,0,0,1,0,0,0.846662873,4,7,3,0,1.926203834,2.187886926,5,89,1,3,1,5,0,28,22,3,0,0,0,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
151,1.591768741,0,1,0,0,0,0.644935735,4,7,2,0,1.818152866,0.711025828,3,90,2,3,4,5,1,28,22,3,0,0,1,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
152,-1.510339381,0,1,0,0,0,-0.817304864,4,7,2,1,-1.041346748,-0.487265772,8,89,1,3,6,6,0,28,22,3,0,0,0,0,1,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
156,1.591768741,0,1,0,0,0,1.272216416,4,7,2,0,2.303570475,1.24433093,1,90,3,3,3,4,0,28,22,3,0,1,0,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
157,0.472237423,0,1,0,0,0,-0.733328198,4,7,2,0,0.157978385,1.120481775,4,90,2,3,2,4,1,28,22,3,1,0,0,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
158,-2.127639326,0,0,1,0,0,-1.777273183,4,7,3,0,-1.495262114,-1.870225472,8,89,1,3,5,5,0,28,22,3,0,0,0,1,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
159,1.84610218,0,1,0,0,0,0.76837121,4,7,2,0,3.110491546,1.24433093,7,90,2,3,4,8,0,28,22,3,0,0,1,0,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
161,-0.179676228,0,0,1,0,0,0.128464587,4,7,3,0,0.080615609,0.38860698,4,89,2,3,5,5,0,28,22,3,0,0,0,1,0,0,1,1,0.722706291,0.549552546,0.071428571,0.285714286,1.440466506,1.00958177
163,0.325463436,0,1,0,0,0,-0.16465017,5,9,2,0,1.47282287,-0.05417538,7,90,1,3,5,3,0,12,26,2,0,0,0,1,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
164,0.094199993,0,1,0,0,0,-0.513408699,5,9,2,0,1.242545019,1.737442332,4,90,2,3,3,5,0,12,26,2,0,1,0,0,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
165,0.325463436,0,1,0,0,0,0.930498375,5,9,2,0,0.461612994,-0.437399556,12,90,1,3,5,5,0,12,26,2,0,0,0,1,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
166,0.623120397,0,1,0,0,0,0.164648169,5,9,2,0,0.461612994,0.624652554,2,90,2,3,5,7,1,12,26,2,0,0,0,1,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
168,1.406858577,0,1,0,0,0,0.76837121,5,9,2,0,0.461612994,1.644293966,7,90,1,3,4,4,1,12,26,2,0,0,1,0,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
169,-0.426441827,0,1,0,0,0,-0.619614069,5,9,2,0,0.321969041,-0.268319569,10,90,1,3,4,7,1,12,26,2,0,0,1,0,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
170,0.094199993,0,1,0,0,0,0.304190668,5,9,2,0,0.806000808,0.711025828,5,90,4,3,4,4,0,12,26,2,0,0,1,0,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
171,0.925729462,0,1,0,0,0,-0.288436417,5,9,2,0,0.652038822,-0.216399573,2,90,1,3,5,3,1,12,26,2,0,0,0,1,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
172,0.925729462,0,1,0,0,0,0.44577418,5,9,2,0,1.664594513,0.510525397,3,90,1,3,5,7,0,12,26,2,0,0,0,1,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
174,-0.553769763,0,1,0,0,0,-0.16465017,5,9,2,0,0.652038822,-0.05417538,4,90,1,3,1,4,1,12,26,2,0,0,0,0,0,0,1,0,0.879061068,0.23791762,0.076923077,0.153846154,0.489473773,1.12156975
175,1.510548798,0,0,1,0,0,0.60148487,5,9,3,0,0.740354197,-0.510556198,3,89,1,3,5,8,1,12,26,2,0,0,0,1,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
176,0.219976327,0,0,0,1,0,0.526387685,5,10,4,0,-0.048710515,1.799952292,2,88,1,3,5,5,1,28,25,2,0,0,0,1,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
177,0.586974788,0,0,0,1,0,-0.460384373,5,10,4,0,0.196011173,0.061659625,7,88,2,3,7,5,1,28,25,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
178,-1.464840817,0,0,0,1,0,-0.830546349,5,10,4,0,-1.214645075,-1.589082477,12,88,2,3,6,5,1,28,25,2,0,0,0,0,1,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
179,0.416166652,0,0,1,0,0,0.846662873,5,9,3,0,1.314665998,0.977931488,9,89,1,3,3,3,0,12,26,2,0,1,0,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
180,0.162497061,0,0,1,0,0,-0.098128605,5,9,3,0,-0.68014655,-1.405870682,12,89,2,3,7,7,0,12,26,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
181,-0.457571363,0,0,1,0,0,-0.237722058,5,9,3,0,-0.599640393,-0.076628116,12,89,1,3,2,5,0,12,26,2,1,0,0,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
182,1.112279592,0,0,1,0,0,0.374075035,5,9,3,0,0.853564777,0.320976021,3,89,1,3,6,4,1,12,26,2,0,0,0,0,1,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
183,0.858532134,0,0,0,1,0,-0.204899973,5,10,4,0,0.302310395,0.231742199,8,88,5,3,4,4,1,28,25,2,0,0,1,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
184,0.005643737,0,0,1,0,0,1.012082215,5,9,3,0,0.486735941,0.684785798,11,89,2,3,3,4,0,12,26,2,0,1,0,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
186,0.073431015,0,0,0,1,0,-0.069765062,5,10,4,0,-0.548846255,0.231742199,11,88,0,3,7,8,1,28,25,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
187,-0.655437762,0,0,1,0,0,0.374075035,5,9,3,0,-0.420312616,0.097246786,12,89,1,3,6,5,0,12,26,2,0,0,0,0,1,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
188,-0.229637871,0,0,0,1,0,-1.024672594,5,10,4,0,0.196011173,-0.764930097,11,88,2,3,5,4,0,28,25,2,0,0,0,1,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
189,1.16625601,0,0,0,1,0,-0.587979372,5,10,4,0,-0.122035786,0.061659625,8,88,0,3,7,4,1,28,25,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
190,1.303295784,0,0,1,0,0,1.546115609,5,9,3,0,1.226468524,1.159692391,3,89,2,3,4,5,0,12,26,2,0,0,1,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
191,-0.097978208,0,0,0,1,0,-0.460384373,5,10,4,0,-0.122035786,-1.343411446,10,88,2,3,7,8,0,28,25,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
192,-0.179676228,0,0,1,0,0,0.128464587,5,9,3,0,-0.296427993,-0.076628116,7,89,1,3,7,3,1,12,26,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
193,-0.229637871,0,0,0,1,0,-0.644935735,5,10,4,0,-0.472032916,-0.101001452,10,88,3,3,7,5,0,28,25,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
648,1.303295784,0,0,1,0,0,-0.665949791,5,9,3,0,0.274980567,0.593185694,4,89,2,3,4,4,0,12,26,2,0,0,1,0,0,0,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
686,0.897253055,0,0,1,0,0,-0.561311562,5,9,3,0,0.853564777,-0.510556198,6,89,1,3,7,5,1,12,26,2,0,0,0,0,0,1,1,0,0.095991682,-0.007904533,0.1,0.15,0.674832552,0.859097425
199,1.009947406,0,0,0,0,1,-0.134171605,5,10,5,0,0.110722416,0.278026101,3,87,1,3,6,8,1,28,25,2,0,0,0,0,1,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
201,0.808073296,0,0,0,0,1,-0.489934049,5,10,5,0,2.20814773,0.755026233,2,87,1,4,3,5,1,28,25,2,0,1,0,0,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
205,1.208226244,0,0,0,0,1,1.32506899,5,10,5,0,0.525064656,1.532368044,12,87,1,3,1,1,1,28,25,2,0,0,0,0,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
207,0.278197182,0,0,0,0,1,0.325958607,5,10,5,0,-0.176956887,0.913681535,2,87,2,3,3,5,1,28,25,2,0,1,0,0,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
208,1.009947406,0,0,0,0,1,-0.884984296,5,10,5,0,1.084225693,0.557941147,4,87,2,4,5,8,1,28,25,2,0,0,0,1,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
210,1.208226244,0,0,0,0,1,-0.005652285,5,10,5,0,1.012776657,0.427180717,12,87,1,3,5,8,1,28,25,2,0,0,0,1,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
211,-0.792444145,0,0,0,0,1,-0.884984296,5,10,5,0,-0.520770285,0.278026101,7,87,1,3,6,8,0,28,25,2,0,0,0,0,1,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
213,-1.417128061,0,0,0,0,1,-0.98716334,5,10,5,0,-2.129445476,-1.232241766,2,87,1,3,3,3,0,28,25,2,0,1,0,0,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
214,0.808073296,0,0,0,0,1,-0.262996833,5,10,5,0,-0.349720246,0.278026101,12,87,1,3,5,7,1,28,25,2,0,0,0,1,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
216,-2.546471775,0,0,0,0,1,-1.632452254,5,10,5,0,-1.7279594,-1.371624362,9,87,2,3,6,5,0,28,25,2,0,0,0,0,1,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
218,0.808073296,0,0,0,0,1,-0.134171605,5,10,5,0,1.351089456,0.755026233,4,87,2,3,5,5,1,28,25,2,0,0,0,1,0,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
219,,0,0,0,0,1,-1.285044687,5,10,5,0,,-0.020540343,8,87,2,3,6,4,1,28,25,2,0,0,0,0,1,0,1,0,0.126106756,0.262574645,0.153846154,0.192307692,1.302338002,0.832390968
222,-0.426441827,0,1,0,0,0,0.930498375,6,34,2,0,1.47282287,1.24433093,7,90,1,3,7,5,0,6,18,2,0,0,0,0,0,1,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
223,0.162497061,0,0,1,0,0,-0.778482314,6,12,3,0,0.274980567,-0.20494372,8,89,2,3,6,8,0,16,27,3,0,0,0,0,1,0,1,1,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
224,-2.206391315,0,1,0,0,0,-1.564852856,6,34,2,0,-1.238525895,-0.747527951,10,90,1,3,5,8,1,6,18,2,0,0,0,1,0,0,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
226,-1.640436846,0,0,1,0,0,-1.22699699,6,12,3,0,-2.186712188,-1.520103729,10,89,1,3,1,1,0,16,27,3,0,0,0,0,0,0,1,1,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
227,-0.49123778,0,0,1,0,0,-0.528522051,6,34,3,0,0.546667379,0.593185694,11,90,4,3,6,8,0,6,18,2,0,0,0,0,1,0,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
229,-1.115758177,0,1,0,0,0,-0.392283762,6,34,2,0,-0.633629249,-0.437399556,2,90,2,3,1,1,0,6,18,2,0,0,0,0,0,0,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
230,-0.426441827,0,1,0,0,0,0.304190668,6,34,2,0,-0.011237311,-0.216399573,4,90,0,3,6,8,1,6,18,2,0,0,0,0,1,0,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
231,-0.080978116,0,0,1,0,0,0.60148487,6,12,3,0,-0.50154552,-0.70858612,9,89,1,3,5,4,0,16,27,3,0,0,0,1,0,0,1,1,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
232,0.416166652,0,0,1,0,0,0.374075035,6,12,3,0,0.740354197,-0.260583899,11,89,0,3,6,5,0,16,27,3,0,0,0,0,1,0,1,1,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
233,1.260584105,0,1,0,0,0,1.272216416,6,34,2,0,2.062093521,1.410947047,9,90,2,3,1,5,1,6,18,2,0,0,0,0,0,0,1,0,0.052526837,-0.159049048,0,0.333333333,1.259860966,0.902597919
234,1.051481461,0,0,0,1,0,1.215113132,6,12,4,0,1.041418783,1.463539251,12,88,1,3,4,5,0,16,27,3,0,0,1,0,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
235,-1.290247833,0,0,0,0,1,-2.814495811,6,12,5,1,-1.7279594,-1.538107443,8,86,2,3,6,8,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
236,-0.229637871,0,0,0,1,0,-0.325962038,6,12,4,0,-0.472032916,-0.101001452,3,88,1,3,7,5,1,16,27,3,0,0,0,0,0,1,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
238,-0.20650335,0,0,1,0,0,0.224172509,6,12,3,0,-0.68014655,-0.613321508,1,89,1,3,1,1,0,16,27,3,0,0,0,0,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
239,-0.792444145,0,0,0,0,1,-2.27662079,6,12,5,1,-1.869191719,-2.189112639,3,86,1,3,1,1,0,16,27,3,0,0,0,0,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
241,-0.512568834,0,0,0,1,0,-1.251316241,6,12,4,0,-1.536593125,0.231742199,4,88,3,3,3,8,0,16,27,3,0,1,0,0,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
242,-0.872198612,0,0,0,0,1,-0.262996833,6,12,5,0,-1.379566797,-0.673113446,10,87,2,3,6,8,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
243,-1.777962911,0,0,1,0,0,-1.361897796,6,12,3,1,-0.226654764,-0.472602065,9,88,2,3,5,8,1,16,27,3,0,0,0,1,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
245,0.005643737,0,0,1,0,0,1.012082215,6,12,3,0,1.926203834,0.89123577,9,89,1,3,5,8,1,16,27,3,0,0,0,1,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
246,-0.457571363,0,0,1,0,0,0.374075035,6,12,3,0,0.186474147,0.502038633,8,89,1,3,6,5,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
247,-0.399810585,0,0,0,1,0,0.526387685,6,12,4,0,0.872597757,0.813398361,10,88,1,3,6,5,1,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
248,-0.377484914,0,0,0,0,1,-0.489934049,6,12,5,0,-0.349720246,0.131075635,12,87,2,3,6,1,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
249,-0.531984656,0,0,0,0,1,-0.359960405,6,12,5,0,-0.176956887,-0.977961066,7,87,1,3,5,8,1,16,27,3,0,0,0,1,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
250,-0.274296894,0,0,0,0,1,-0.359960405,6,12,5,0,-0.349720246,-0.453896405,6,87,1,3,5,4,0,16,27,3,0,0,0,1,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
251,-2.301871066,0,0,0,0,1,-1.285044687,6,12,5,0,-1.077443169,-1.072683419,10,87,1,3,5,8,1,16,27,3,0,0,0,1,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
252,1.936058204,0,0,0,1,0,1.215113132,6,12,4,0,0.302310395,-0.293571453,5,88,1,3,6,5,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
253,1.701211085,0,0,0,1,0,1.492259563,6,12,4,0,1.51271489,2.019817133,12,88,1,3,6,4,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
255,-1.701066069,0,0,0,1,0,-2.45971994,6,12,4,0,-1.414474813,-1.926944313,7,88,2,3,6,5,0,16,27,3,0,0,0,0,1,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
256,-0.746878051,0,0,1,0,0,-0.965969417,6,12,3,0,0.080615609,-0.510556198,9,89,2,3,1,4,0,16,27,3,0,0,0,0,0,0,1,1,-0.230484207,-0.295466081,0.043478261,0.434782609,1.050743124,1.068290552
257,0.472237423,0,1,0,0,0,1.087239203,7,35,2,0,-0.213221791,-0.437399556,5,90,1,,6,4,1,19,13,2,0,0,0,0,1,0,1,0,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
263,0.325463436,0,1,0,0,0,1.442391242,7,35,2,0,-0.011237311,1.24433093,2,90,1,,2,8,0,19,13,2,1,0,0,0,0,0,1,0,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
264,0.604957019,0,0,1,0,0,1.012082215,7,14,3,0,0.393860566,0.097246786,11,89,1,3,4,8,0,6,22,3,0,0,1,0,0,0,1,1,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
265,1.84610218,0,1,0,0,0,1.786413578,7,35,2,0,0.157978385,1.410947047,5,90,1,3,5,4,0,19,13,2,0,0,0,1,0,0,1,0,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
266,-0.018812745,0,1,0,0,0,0.304190668,7,35,2,0,-1.108074848,-1.311949499,7,90,1,,6,8,0,19,13,2,0,0,0,0,1,0,1,0,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
267,-0.746878051,0,0,1,0,0,-0.965969417,7,14,3,0,-0.68014655,-0.782555724,10,89,1,3,1,4,0,6,22,3,0,0,0,0,0,0,1,1,-0.323097776,-0.112555642,0.071428571,0.357142857,0.551770851,1.080271667
271,-2.301871066,0,0,0,0,1,1.132621392,7,14,5,1,-0.613144832,0.755026233,,86,3,1,6,8,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
272,-0.274296894,0,0,0,0,1,-0.692053103,7,14,5,0,0.897544616,0.427180717,3,87,0,3,3,8,1,6,22,3,0,1,0,0,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
274,-0.335394097,0,0,0,1,0,-0.830546349,7,14,4,0,0.063715674,-0.293571453,5,88,2,3,1,1,1,6,22,3,0,0,0,0,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
276,-1.417128061,0,0,0,0,1,-1.431861891,7,14,5,0,-0.520770285,-0.673113446,9,87,1,3,5,5,0,6,22,3,0,0,0,1,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
279,0.551651002,0,0,0,0,1,0.18569662,7,14,5,0,0.525064656,-0.13672587,12,87,2,3,2,2,1,6,22,3,1,0,0,0,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
